gid_nba,game_date,xid_possession,xid_chance,team_nba_off,team_nba_def,period,gameClock_start,gameClock_end,startType,outcome,score_margin,ptsScored_team,shot_fga,shot_fg,shot_fga3,shot_fg3,shot_qSP,shot_m_region,fouls_def,fouls_def_shooting,fta,fta_shooting,team_nba_winner
0022101142,2022-03-30,d8d49b51-569b-50a1-b94c-4e2b3e322488,7017dee0-2b75-5b2c-9bea-12b889fb1593,HOU,SAC,4,9.4,0,SLOB,FGX3,-3,0,1,0,1,0,43.6549765105,Corner,null,null,null,null,SAC
0022100500,2021-12-26,e21fdb4f-0773-5256-8fcc-b6e11a6f1c93,f37908ef-de6b-52ac-b74f-2b4fe032c125,LAC,DEN,4,12.7,0.36,FTLINE,FGX3,-3,0,1,0,1,0,17.2291627107,ATB,null,null,null,null,DEN
0022100268,2021-11-24,5a773801-7051-5b20-b8f2-74d253aa2b7d,9d6411c0-3712-5296-9568-a9a327b47c03,IND,LAL,4,22.64,7.22,FTM,FGM3,-3,3,1,1,1,1,34.0139320056,Corner,null,null,null,null,LAL
0022100968,2022-03-07,e26f1715-ba63-5f85-bdcf-12b0db460468,87395be9-c9bd-5945-b631-960b7dcd82f1,ATL,DET,5,2.16,0,FGORB,FGX3,-3,0,1,0,1,0,53.2758602986,ATB,null,null,null,null,DET
0022101014,2022-03-13,9a0c070f-eff6-52b1-bbef-eeccf4b2ad03,04f3b5cb-bb0f-5138-b51e-de84e693c949,BOS,DAL,4,9,4.98,SLOB,FGX3,-3,0,1,0,1,0,31.6671147101,ATB,null,null,null,null,DAL
0022101145,2022-03-30,f8659a48-3ce9-5f8f-9e66-483b2f7dcacb,aa45b075-125b-5818-8029-1d6e0cfd8764,GSW,PHX,4,13.1,12.48,SLOB,FOU_B,-3,2,null,null,null,null,null,null,1,0,2,0,PHX
0022100853,2022-02-12,75a5fdab-c60a-5fa6-aaee-1c353293f0d6,6eb7d602-fc86-5921-ab79-66ef8f0f15b7,DAL,LAC,4,21.22,8.06,FGDRB,FGM,-3,2,1,1,0,0,65.5586663799,NRA,null,null,null,null,LAC
0022100489,2021-12-25,2093067e-95bc-589f-b2bf-ee8c990aabaf,53f431cd-c5a1-5d3f-8b47-4c7b8365c770,BOS,MIL,4,17.8,7.34,FTM,FGX,-3,0,1,0,0,0,67.4293700371,RA,null,null,null,null,MIL
0022101014,2022-03-13,9a0c070f-eff6-52b1-bbef-eeccf4b2ad03,ee73f659-91eb-5ee6-b1aa-d2c323468452,BOS,DAL,4,3.5,0,SLOB,FGX3,-3,0,1,0,1,0,30.2803941071,ATB,null,null,null,null,DAL
0022101051,2022-03-18,dfaa85ce-a45b-5f5e-b1e4-c304a44765fe,faa7d9fc-5e60-56bc-aae3-32f22a9f1d65,LAL,TOR,4,8.68,0.44,TO,FGM3,-3,3,1,1,1,1,27.8303776467,ATB,null,null,null,null,LAL
0022101079,2022-03-21,c14fd5e3-4b66-53f4-b495-cbe203231d60,8ac485c6-9cbf-5a75-a938-4040a1e5451f,MIN,DAL,4,10.3,6.56,SLOB,FOU_B,-3,0,null,null,null,null,null,null,1,0,2,0,DAL
0022101003,2022-03-11,573dda34-95dd-53e2-8ddb-5c5a30edb716,7d4e4542-2bdd-523b-bbb8-d638f69d2eac,PHX,TOR,4,17.5,13.4,SLOB,FGX3,-3,0,1,0,1,0,46.077128314,ATB,null,null,null,null,TOR
0022101066,2022-03-20,f721ee12-437b-5351-8bbc-19fc02047e8d,f5a2b43c-bd52-57f6-b89b-cc22ec9c9415,SAC,PHX,5,17.1,15.16,FTM,FOU_B,-3,1,null,null,null,null,null,null,1,0,2,0,PHX
0022100510,2021-12-28,9cb012b0-cdbf-5bb4-8dd1-f5729585069e,4f57ee1a-d98c-5a7a-b85b-c57ffe0b21bc,TOR,PHI,4,16.8,6.7,FTM,TO,-3,0,null,null,null,null,null,null,null,null,null,null,PHI
0022100267,2021-11-24,7e8f261a-22e9-542b-aa94-08bde34a79b6,db2a3a60-8cd3-5772-9268-3b481f8244f1,CLE,PHX,4,17.96,12.64,FGORB,FGX3,-3,0,1,0,1,0,44.8958345203,Corner,null,null,null,null,PHX
0022100363,2021-12-07,73f48d49-96d1-56c6-8880-370c241ab2c1,71434749-141e-5f4a-91e2-c1ba1e4b78cf,DAL,BKN,4,20,14.9,SLOB,FGX3,-3,0,1,0,1,0,38.2590003991,ATB,null,null,null,null,BKN
0022100904,2022-02-25,4f022045-1cef-5f76-9b1b-bc2b24e8c75e,65b24598-07a4-52b5-a2c2-d09162cd02dd,LAL,LAC,4,0.7,0,SLOB,FGX3,-3,0,1,0,1,0,36.1209266918,Corner,null,null,null,null,LAC
0022100946,2022-03-04,c87b2c60-909d-55f6-963d-dd2593f050ac,f1120dca-38b4-5878-8ee3-42d3f71d44e7,IND,DET,4,19.1,11.36,SLOB,FGX3,-3,0,1,0,1,0,58.0013899441,Corner,null,null,null,null,DET
0022100935,2022-03-02,64a789ad-bbbe-5232-81ac-50812124d1f4,07a4d515-f58e-5696-b23d-2369efb5c9aa,HOU,UTA,4,8.3,0,SLOB,FGM3,-3,3,1,1,1,1,40.1705110888,ATB,null,null,null,null,UTA
0022100926,2022-03-01,a4172015-7ffe-5154-8bdd-43a64771456f,741aa326-f40a-586a-9cef-31d343b5ba7d,DET,WAS,4,5.98,0,FGORB,FGX3,-3,0,1,0,1,0,27.4858679366,ATB,null,null,null,null,WAS
0022100721,2022-01-25,c61365c5-2d9e-59f6-a407-c1c7aa4ffd11,abc1e2ed-fc5d-5313-9f1d-233ec14667c5,POR,MIN,4,17.74,10.24,FTDRB,FGM3,-3,3,1,1,1,1,43.1121993678,ATB,null,null,null,null,MIN
0022100081,2021-10-30,25a7778e-fe07-51ab-a021-5f57e735185f,5bdd8e99-bbba-51fa-8e5c-8dfba36164e8,IND,TOR,4,6.2,2.5,FTM,FOU_N,-3,0,null,null,null,null,null,null,1,0,null,null,TOR
0022100266,2021-11-23,337de6b8-e365-53be-8931-e6a1d491f4a6,4497f8be-4267-5819-a542-524de6d583c3,LAC,DAL,4,1.1,0,SLOB,FGM3,-3,3,1,1,1,1,42.0088247266,Corner,null,null,null,null,DAL
0022100167,2021-11-10,9b27bcca-3a84-5623-b3c0-a8658a433cee,f2542dd0-82b6-556d-80de-848abbae4822,IND,DEN,4,2,0,SLOB,FGX3,-3,0,null,null,null,null,null,null,null,null,null,null,DEN
0022100108,2021-11-03,7163d53d-b25d-56ff-a8c9-443bca9afb96,969eae11-37f4-5d8e-9a01-b8f6610b9a02,POR,CLE,4,9.7,0.64,SLOB,FGX3,-3,0,1,0,1,0,46.5100698795,Corner,null,null,null,null,CLE
0022100420,2021-12-15,2baec2de-be6d-50e9-ad66-93c23387f68d,2fa15116-6445-5dd4-9f3e-33902cb516a0,DAL,LAL,5,23.5,15.28,SLOB,FGM3,-3,3,1,1,1,1,39.9339967003,ATB,null,null,null,null,LAL
0022100926,2022-03-01,a4172015-7ffe-5154-8bdd-43a64771456f,9a321afc-e0a6-5415-b803-c3fd886379d7,DET,WAS,4,15.64,5.98,SLOB,FGX,-3,0,1,0,0,0,35.7173370209,Mid,null,null,null,null,WAS
0022100419,2021-12-15,7ab7dc2c-1c6a-547c-abb4-c26675f95a9a,7a580f87-56c6-5a18-9314-f3fa2f7947fe,PHI,MIA,4,6.7,1.28,SLOB,FGX3,-3,0,1,0,1,0,34.4808048778,ATB,null,null,null,null,MIA
0022100897,2022-02-25,98b9eedb-7c2a-5430-9e74-0ad0f74a53e1,918330b7-5906-539b-81b0-83cef56297c2,IND,OKC,5,20.7,11.28,SLOB,FGX3,-3,0,1,0,1,0,50.3839336867,ATB,null,null,null,null,OKC
0022100134,2021-11-06,c885e6a6-3076-5662-88ca-51ad196baf69,1e2c0a4e-ec7a-55f5-b5f9-675df2a2f556,UTA,MIA,4,17.6,11.5,SLOB,FGM,-3,2,1,1,0,0,84.9957427711,RA,null,null,null,null,MIA
0022100741,2022-01-28,61138c0c-96f0-5e6a-b523-a75a5abb36e4,cfa03413-13ff-539e-b651-50806a5724b4,OKC,IND,5,6.54,3.12,SLOB,FOU_B,-3,0,null,null,null,null,null,null,1,0,2,0,IND
0022100067,2021-10-28,0084a1cf-ffd2-5010-bd7a-2a5c1d56cbde,8f379b12-ba49-5781-9d00-d2bf751e6d60,CHI,NYK,4,14.84,9.62,SLOB,FGM,-3,2,1,1,0,0,89.0531523342,RA,null,null,null,null,NYK
0022100170,2021-11-10,1c2a5cfb-20fd-505c-a83c-76f30d774e21,1a6a0f8d-b0b9-590d-9a36-d36233f2d372,MIA,LAL,5,6.58,2.64,SLOB,FGX3,-3,0,1,0,1,0,54.5203681755,ATB,null,null,null,null,LAL
0022100144,2021-11-07,0f4ee424-209c-518e-9a77-4cbd34fc5143,e3d77e82-d9cd-5965-bcc3-ca5f3ba50a58,SAS,OKC,4,22.98,5.92,DEFOB,FGX3,-3,0,1,0,1,0,33.8732133644,ATB,null,null,null,null,OKC
0022101049,2022-03-18,66804979-4a7b-54be-ab61-090856d3e4e9,8d3ec733-fd83-547d-a29c-eb26cbb02632,DEN,CLE,5,11.5,0,FTDRB,FGX3,-3,0,1,0,1,0,56.0135963731,ATB,null,null,null,null,CLE
0022101130,2022-03-28,bb6b9a80-3123-5bf8-a4bd-66abe4af05d2,519653b8-fb0a-5a9c-b878-d04ae40bb48f,OKC,POR,4,8.9,5.48,SLOB,FGM3,-3,3,1,1,1,1,39.6462242718,ATB,null,null,null,null,OKC
0022100040,2021-10-24,085275f6-bd94-58cf-bb3b-3cad05c073db,2435d1ca-ad92-5d83-bbc8-6d9f41ba0b21,MEM,LAL,4,5.6,2.54,SLOB,FOU_S,-3,2,0,0,0,0,null,ATB,1,1,3,3,LAL
0022100479,2021-12-23,100d4109-9f2e-5f09-987b-037df8fde4cc,1869a77c-47b0-52c3-8080-651cb93942a5,DET,MIA,4,12.34,1.84,SLOB,FGX3,-3,0,1,0,1,0,37.10607252,Corner,null,null,null,null,MIA
0022100353,2021-12-06,8643a975-c0bc-5b93-b3ea-3cb6390adead,66913f07-3b59-55a1-91e2-edeebe0a8d53,CHA,PHI,5,6.48,3.04,SLOB,FGX3,-3,0,1,0,1,0,32.948115778,ATB,null,null,null,null,PHI
0022100882,2022-02-16,68f9ad82-e45e-5c8a-ae53-09134425d65a,2a690c6a-599c-5786-9ebd-85a23e48b308,HOU,PHX,4,2.1,0,SLOB,FGX3,-3,0,1,0,1,0,26.470885191,ATB,null,null,null,null,PHX
0022100916,2022-02-27,24e7adc8-0dfd-5651-8cc1-9753264bc641,4af3f7d8-f509-58dc-a4dc-e2a76bd85378,HOU,LAC,4,11.3,6.44,FTDRB,FGX3,-3,0,1,0,1,0,43.7792578983,ATB,null,null,null,null,LAC
0022100420,2021-12-15,1f7cf456-ec2c-5699-ab26-4b09663f640b,a80ed28e-9dda-522b-a323-e493070b016b,LAL,DAL,4,5.36,2.08,FGORB,FGM3,-3,3,1,1,1,1,56.1695390711,Corner,null,null,null,null,LAL
0022100716,2022-01-25,8b4dec8f-ede7-5bc3-b446-415af9d1bd54,316e96c1-5b46-59e5-922c-a85869ee2b58,LAC,WAS,4,8.2,1.94,DEFOB,FGM3,-3,4,1,1,1,1,30.6764693413,ATB,1,1,1,1,LAC
0022101165,2022-04-02,14e5b5df-cf39-50eb-bc90-51b176c59d21,89449848-add8-5721-b68c-4d55284a32c1,UTA,GSW,4,19.2,10.78,FTM,FGX3,-3,0,1,0,1,0,39.056826617,Corner,null,null,null,null,GSW
0022100851,2022-02-12,41b5de4a-8252-5189-8315-e5cca5e1f73f,59085f46-c9b3-55e8-a0e6-8b133bf2d120,BKN,MIA,4,22.3,15.4,SLOB,FOU_B,-3,2,null,null,null,null,null,null,1,0,2,0,MIA
0022101130,2022-03-28,450fc698-ba59-5eb6-bcd8-ecacb0910e20,23851313-d347-52bf-8898-913456936bb7,POR,OKC,5,7.3,4.72,SLOB,FGX,-3,0,1,0,0,0,38.438740778,RA,null,null,null,null,OKC
0022100416,2021-12-14,71c2b187-3e08-5a67-816f-b0edb9e9fa9a,81a61b2e-4a7d-5c6b-9c9d-903cb7732efe,POR,PHX,5,13.1,11.92,SLOB,FOU_B,-3,1,null,null,null,null,null,null,1,0,2,0,PHX
0022100267,2021-11-24,7e8f261a-22e9-542b-aa94-08bde34a79b6,ee14f7a9-abec-54d0-9dec-a443591eb09d,CLE,PHX,4,22.9,17.96,SLOB,FGX3,-3,0,1,0,1,0,41.0945591898,Corner,null,null,null,null,PHX
0022101022,2022-03-14,fe437ebd-f319-5dad-9192-783f60660c2c,cc5084ab-e98f-560b-84fb-0ef33a89f27f,PHI,DEN,4,14.4,4.1,FTM,FGX3,-3,0,1,0,1,0,48.7653953362,Corner,null,null,null,null,DEN
0022101101,2022-03-25,ff426b40-a8dd-5a11-8ba2-b5b693ca0463,d25adb8c-868f-5c9b-9685-70d53ce54e0d,DET,WAS,4,11.4,2.46,FTM,FGX3,-3,0,1,0,1,0,30.7229315264,ATB,null,null,null,null,WAS
0022100249,2021-11-21,57693dd3-2c19-59f4-b0f0-208c419b297b,2d74ab1f-5391-52ec-9dc9-4ce34ee17491,DET,LAL,4,5.9,5.12,SLOB,TO,-3,0,null,null,null,null,null,null,null,null,null,null,LAL
0022100909,2022-02-26,14da23cd-e587-5ae3-932f-4ef21fedebde,4755f103-5fdb-59a0-91b4-81d1ee952dd2,CHI,MEM,4,5.3,3.12,FTLINE,FGX3,-3,0,1,0,1,0,37.1702117393,ATB,null,null,null,null,MEM
0022101160,2022-04-01,d844ea24-8f83-5ce7-9dca-95f828eb0540,127c07f8-ba82-5b57-908b-4ee8a291ae5b,LAL,NOP,4,9.44,0,SLOB,FGX3,-3,0,1,0,1,0,41.9603125291,ATB,null,null,null,null,NOP
0022101127,2022-03-28,c7c33ae0-91cb-545b-9582-3ab2eb8acbb6,d7e8b8d9-bf03-5b3b-b1a8-a5cff2856ce1,BOS,TOR,5,14.4,8.3,FTM,FGX3,-3,0,1,0,1,0,41.1977878861,ATB,null,null,null,null,TOR
0022100450,2021-12-19,a288d485-c874-58e7-acdf-a4947d96f805,4bcda004-0767-553e-a0ae-77ac5fb5686c,MEM,POR,4,8.7,4.36,SLOB,FGX3,-3,0,1,0,1,0,47.7505258055,ATB,null,null,null,null,POR
0022100116,2021-11-03,382ea70a-577d-59a9-a613-b3543df18a71,d1b301a2-309b-5b58-8d19-0714a6a39172,SAS,DAL,4,21.2,13.98,SLOB,FGM,-3,2,1,1,0,0,99.9,RA,null,null,null,null,DAL
0022100897,2022-02-25,45e3bfa5-5af9-51c1-b088-11c2eba16183,d2cf5c32-ff18-5788-a2ae-57c970f251d8,IND,OKC,4,4.04,1.6,FGORB,FGM3,-3,3,1,1,1,1,54.4313147693,Corner,null,null,null,null,OKC
0022100154,2021-11-08,47eb7cf1-d626-539d-9b61-d86f46aecd97,13f5f073-3b15-5d3b-855f-51422f28c1a4,CHA,LAL,5,11.7,6.84,SLOB,FGX3,-3,0,1,0,1,0,35.7281190526,Corner,null,null,null,null,LAL
0022100910,2022-02-26,2da4d111-1c77-50cb-a67c-49c2d6bab5c9,290050e3-0859-5f59-bc88-69c968c62e2f,MIL,BKN,4,8.9,7.8,SLOB,FOU_B,-3,2,null,null,null,null,null,null,1,0,2,0,BKN
0022100230,2021-11-19,7b0b6bdd-040b-50df-9799-2dbcc80603d5,ef0c6853-c58b-5334-b4e0-cd3c85091583,IND,CHA,4,15.38,0,DEFOB,EPD,-3,0,null,null,null,null,null,null,null,null,null,null,CHA
0022100510,2021-12-28,9cb012b0-cdbf-5bb4-8dd1-f5729585069e,6a30539d-9bd9-5dbb-857c-c448d0e2fec8,TOR,PHI,4,6.7,6.28,SLOB,Out of Bounds,-3,0,null,null,null,null,null,null,null,null,null,null,PHI
0022100686,2022-01-21,55d20a10-9d7e-5c64-b917-82e866e975cb,f3ba4056-e6df-5046-8502-46f0add372a7,PHI,LAC,4,18.2,11.1,SLOB,FGM,-3,2,1,1,0,0,89.1514554768,RA,null,null,null,null,LAC
0022100533,2021-12-31,9c3e6bdf-4df4-5427-a76f-9849962cc79f,1fcf95e4-dbb3-537d-8b4f-89742972b349,CLE,ATL,4,7.64,0,FTM,FGX3,-3,0,1,0,1,0,34.6322486172,ATB,null,null,null,null,ATL
0022101071,2022-03-21,248be3f5-2f53-5b8c-98da-1db7260c28cc,ae61bf9f-f8d4-5f9d-b405-516a1535ac81,NOP,CHA,4,8.9,0,FGM,EPD,-3,0,null,null,null,null,null,null,null,null,null,null,CHA
0022100683,2022-01-20,86aa3ee9-aa92-5c50-a678-4e429b90b164,22044b40-100d-5695-925b-6ca683bc375e,IND,GSW,4,9.44,5.1,SLOB,FGM3,-3,3,1,1,1,1,33.994740587,ATB,null,null,null,null,IND
0022100320,2021-12-01,0e634f30-a495-52b0-b9da-daafcbf91ca2,9a8e13b1-8092-5c9e-8dd9-43ff8d0fd60a,DEN,ORL,4,23.02,8.48,FGDRB,TMO,-3,0,null,null,null,null,null,null,null,null,null,null,ORL
0022100385,2021-12-10,aabac9ee-9070-5523-914d-436d1cf3765b,69abc0e3-21fe-51a0-90ac-b9569ba985f1,NYK,TOR,4,0.6,0,SLOB,FGX3,-3,0,1,0,1,0,14.2247673279,ATB,null,null,null,null,TOR
0022100448,2021-12-19,81c97141-b28a-5bb6-ae83-220651acc7aa,dd754f8f-380b-5095-9219-376340ae7764,LAL,CHI,4,15.6,8.82,SLOB,FGX3,-3,0,1,0,1,0,48.1840456367,ATB,null,null,null,null,CHI
0022100968,2022-03-07,e26f1715-ba63-5f85-bdcf-12b0db460468,17fda2eb-6e95-5d53-944c-4fe9318517d0,ATL,DET,5,16.36,2.16,FGDRB,FGX3,-3,0,1,0,1,0,37.9200920463,ATB,null,null,null,null,DET
0022101108,2022-03-26,a610e0ce-9d7f-5b32-96fe-9c0d62b2d73a,f50e6426-a77d-5a0c-bea3-d31545339e44,ORL,SAC,5,12,8.5,SLOB,FGX3,-3,0,1,0,1,0,51.3274340243,Corner,null,null,null,null,SAC
0022100223,2021-11-17,b13817d7-5a3a-5a10-88c2-1d2050462640,fa37953e-995f-58da-9c7c-aeaf50904abf,CHI,POR,4,12,8.82,SLOB,FGX3,-3,0,1,0,1,0,59.4001023302,ATB,null,null,null,null,POR
0022100892,2022-02-24,aa518366-e9c8-586f-9d93-9de50a75b364,805b834e-c694-5333-a581-e24ca3c8efb1,MEM,MIN,4,9.04,2.7,SLOB,FGX3,-3,0,1,0,1,0,36.2853322248,ATB,null,null,null,null,MIN
0022100909,2022-02-26,3b480dfd-683c-5879-943a-3a2ea81bbf33,fc459593-dd0e-59a5-8d71-d5f7bc0024c8,CHI,MEM,4,14.9,11.56,SLOB,FGX,-3,0,1,0,0,0,31.0706177673,NRA,null,null,null,null,MEM
0022100320,2021-12-01,0e634f30-a495-52b0-b9da-daafcbf91ca2,17cae4b3-44a7-5adf-b8cf-c5020cd8f5d8,DEN,ORL,4,8.44,3.5,SLOB,FGX3,-3,0,1,0,1,0,28.6422418678,ATB,null,null,null,null,ORL
0022100324,2021-12-01,596d705a-2d33-5e23-8290-c9f64839380b,02ad65af-398b-5b5a-baba-aa4549bc5939,CHA,MIL,4,8.6,5.9,SLOB,FGM3,-3,3,1,1,1,1,34.5182845645,ATB,null,null,null,null,MIL
0022100897,2022-02-25,45e3bfa5-5af9-51c1-b088-11c2eba16183,5634d0ea-9f1d-51ed-88e4-b70c9eef3fa2,IND,OKC,4,8.9,4.04,SLOB,FGX3,-3,0,1,0,1,0,39.8057214174,ATB,null,null,null,null,OKC
0022100353,2021-12-06,8643a975-c0bc-5b93-b3ea-3cb6390adead,06d9d898-83a2-5d27-b7cd-2c5bf187bfa5,CHA,PHI,5,12.74,10.16,DEFOB,TMO,-3,0,null,null,null,null,null,null,null,null,null,null,PHI
0022100598,2022-01-09,50431623-c6dd-580f-85c4-a89d2bf91569,17059b07-f5da-55f7-84c0-d83d11b57901,ORL,WAS,4,12.4,7.88,SLOB,FGM,-3,2,1,1,0,0,99.5475330391,RA,null,null,null,null,WAS
0022100154,2021-11-08,47eb7cf1-d626-539d-9b61-d86f46aecd97,72f5a031-1f6a-5603-bea1-5dca7e8fa788,CHA,LAL,5,6.84,0.76,FGORB,FGX3,-3,0,1,0,1,0,24.8355073392,Corner,null,null,null,null,LAL
0022100081,2021-10-30,25a7778e-fe07-51ab-a021-5f57e735185f,b32c4fd9-a487-5828-b93b-3103d6d0a31e,IND,TOR,4,2.5,0,SLOB,FGX3,-3,0,1,0,1,0,31.3646620789,ATB,null,null,null,null,TOR
0022100942,2022-03-03,75e14b78-da35-5e2d-894f-0df951c9cc8e,2fe671ee-4296-5443-8ed4-631741c292de,TOR,DET,4,14.2,5.14,SLOB,FGX,-3,0,1,0,0,0,25.8220948458,NRA,null,null,null,null,DET
0022100353,2021-12-06,8643a975-c0bc-5b93-b3ea-3cb6390adead,fb5a9628-74c7-51ba-9db5-f641ae30a72d,CHA,PHI,5,10.1,6.48,SLOB,Out of Bounds,-3,0,null,null,null,null,null,null,null,null,null,null,PHI
0022100910,2022-02-26,13fc0f9a-a941-5a56-b1e9-db0024d7c21d,cb3278b3-7cfe-5b8e-9ef7-2a11e2ff686a,MIL,BKN,4,21.74,14.68,FTDRB,FOU_S,-3,2,0,0,0,0,null,ATB,1,1,3,3,BKN
0022100832,2022-02-10,1e549453-60de-5b34-8b24-b676a3e45bff,e5aa04a6-0301-5ce5-a63b-4de5fdec86b7,BKN,WAS,4,6.3,0.6,SLOB,FGX3,-3,0,1,0,1,0,31.2688484488,ATB,null,null,null,null,WAS
0022100078,2021-10-30,38cc50ce-7031-5ad2-ab75-4af26f4e601e,1aff3e7c-7232-5cc5-b5db-d4f64b67a0f8,BOS,WAS,6,10.3,1.88,SLOB,FGX3,-3,0,null,null,null,null,null,null,null,null,null,null,WAS
0022100546,2022-01-02,0adb7576-4b02-54b4-b1fd-fb61ce170917,9177e118-e55d-5a05-aa2b-50b023c718e3,ORL,BOS,5,6.6,4.06,SLOB,Out of Bounds,-3,0,null,null,null,null,null,null,null,null,null,null,BOS
